date 20131213, 20high 2509.2,20low 2300.2,10high 2509.2 10low 2414.8,Today high 2433, low 2391.8, position 0 , N 38.8324466381
date 20131216, 20high 2509.2,20low 2366.0,10high 2509.2 10low 2391.8,Today high 2428.8, low 2368, position 0 , N 38.9508243062
date 20131217, 20high 2509.2,20low 2368.0,10high 2509.2 10low 2368.0,Today high 2380.2, low 2359.4, position 0 , N 40.0432830909
date 20131217, short price 2368.0
date 20131218, 20high 2509.2,20low 2359.4,10high 2509.2 10low 2359.4,Today high 2376.6, low 2358, position -1 , N 39.0811189363
date 20131219, 20high 2509.2,20low 2358.0,10high 2499.8 10low 2358.0,Today high 2384.8, low 2345.4, position -1 , N 38.0570629895
date 20131220, 20high 2509.2,20low 2345.4,10high 2493.0 10low 2345.4,Today high 2358, low 2294.4, position -1 , N 38.12420984
date 20131223, 20high 2509.2,20low 2294.4,10high 2493.0 10low 2294.4,Today high 2314, low 2273.6, position -1 , N 39.397999348
date 20131224, 20high 2509.2,20low 2273.6,10high 2482.0 10low 2273.6,Today high 2334.8, low 2281.8, position -1 , N 39.4480993806
date 20131225, 20high 2509.2,20low 2273.6,10high 2463.6 10low 2273.6,Today high 2327.8, low 2299.4, position -1 , N 40.1256944116
date 20131226, 20high 2509.2,20low 2273.6,10high 2433.8 10low 2273.6,Today high 2324.2, low 2279, position -1 , N 39.539409691
date 20131227, 20high 2509.2,20low 2273.6,10high 2433.0 10low 2273.6,Today high 2346, low 2288, position -1 , N 39.8224392065
date 20131230, 20high 2509.2,20low 2273.6,10high 2428.8 10low 2273.6,Today high 2344, low 2315.2, position -1 , N 40.7313172462
date 20131231, 20high 2509.2,20low 2273.6,10high 2384.8 10low 2273.6,Today high 2355.6, low 2305, position -1 , N 40.1347513838
date 20140102, 20high 2509.2,20low 2273.6,10high 2384.8 10low 2273.6,Today high 2344.8, low 2325, position -1 , N 40.6580138147
date 20140103, 20high 2499.8,20low 2273.6,10high 2384.8 10low 2273.6,Today high 2327.8, low 2286, position -1 , N 39.6251131239
date 20140106, 20high 2493.0,20low 2273.6,10high 2358.0 10low 2273.6,Today high 2297, low 2230.8, position -1 , N 39.9338574677
date 20140107, 20high 2493.0,20low 2230.8,10high 2355.6 10low 2230.8,Today high 2253, low 2216.4, position -1 , N 41.5171645943
date 20140108, 20high 2482.0,20low 2216.4,10high 2355.6 10low 2216.4,Today high 2269.2, low 2229, position -1 , N 41.2713063646
date 20140109, 20high 2463.6,20low 2216.4,10high 2355.6 10low 2216.4,Today high 2265, low 2220.4, position -1 , N 41.2177410464
date 20140110, 20high 2433.8,20low 2216.4,10high 2355.6 10low 2216.4,Today high 2231.4, low 2206.6, position -1 , N 41.3868539941
date 20140113, 20high 2433.0,20low 2206.6,10high 2355.6 10low 2206.6,Today high 2228.8, low 2190.2, position -1 , N 40.5575112944
date 20140114, 20high 2428.8,20low 2190.2,10high 2355.6 10low 2190.2,Today high 2224.8, low 2186.2, position -1 , N 40.4596357296
date 20140115, 20high 2384.8,20low 2186.2,10high 2355.6 10low 2186.2,Today high 2221.8, low 2196, position -1 , N 40.3666539432
date 20140116, 20high 2384.8,20low 2186.2,10high 2344.8 10low 2186.2,Today high 2232.6, low 2203.4, position -1 , N 39.638321246
date 20140117, 20high 2384.8,20low 2186.2,10high 2327.8 10low 2186.2,Today high 2218.6, low 2187.4, position -1 , N 39.1164051837
date 20140120, 20high 2358.0,20low 2186.2,10high 2297.0 10low 2186.2,Today high 2200, low 2172.8, position -1 , N 38.7205849245
date 20140121, 20high 2355.6,20low 2172.8,10high 2269.2 10low 2172.8,Today high 2217.2, low 2182.4, position -1 , N 38.1445556783
date 20140122, 20high 2355.6,20low 2172.8,10high 2269.2 10low 2172.8,Today high 2256.4, low 2205.2, position -1 , N 37.9773278944
date 20140123, 20high 2355.6,20low 2172.8,10high 2265.0 10low 2172.8,Today high 2256, low 2236, position -1 , N 38.6384614997
date 20140124, 20high 2355.6,20low 2172.8,10high 2256.4 10low 2172.8,Today high 2271.4, low 2230.2, position -1 , N 37.7065384247
date 20140127, 20high 2355.6,20low 2172.8,10high 2271.4 10low 2172.8,Today high 2242, low 2216.2, position 0 , N 37.8812115034
date 20140128, 20high 2355.6,20low 2172.8,10high 2271.4 10low 2172.8,Today high 2248, low 2217.6, position 0 , N 37.7671509283
date 20140129, 20high 2355.6,20low 2172.8,10high 2271.4 10low 2172.8,Today high 2247, low 2232, position 0 , N 37.3987933819
date 20140130, 20high 2344.8,20low 2172.8,10high 2271.4 10low 2172.8,Today high 2236.6, low 2196.2, position 0 , N 36.3388537128
date 20140207, 20high 2327.8,20low 2172.8,10high 2271.4 10low 2172.8,Today high 2216.4, low 2178.2, position 0 , N 36.7119110271
date 20140210, 20high 2297.0,20low 2172.8,10high 2271.4 10low 2172.8,Today high 2270, low 2221.2, position 0 , N 36.7863154758
date 20140211, 20high 2271.4,20low 2172.8,10high 2271.4 10low 2178.2,Today high 2289.2, low 2258.4, position 0 , N 37.716999702
date 20140212, 20high 2289.2,20low 2172.8,10high 2289.2 10low 2178.2,Today high 2290.6, low 2275.2, position 1 , N 37.3711497169
date 20140213, 20high 2290.6,20low 2172.8,10high 2290.6 10low 2178.2,Today high 2291, low 2271.2, position 1 , N 36.272592231
date 20140214, 20high 2291.0,20low 2172.8,10high 2291.0 10low 2178.2,Today high 2290.4, low 2273.2, position 1 , N 35.4489626195
date 20140217, 20high 2291.0,20low 2172.8,10high 2291.0 10low 2178.2,Today high 2320, low 2292.6, position 1 , N 34.5365144885
date 20140218, 20high 2320.0,20low 2172.8,10high 2320.0 10low 2178.2,Today high 2307.6, low 2272, position 1 , N 34.3896887641
date 20140219, 20high 2320.0,20low 2172.8,10high 2320.0 10low 2178.2,Today high 2310.6, low 2275.2, position 0 , N 34.4502043259
date 20140220, 20high 2320.0,20low 2172.8,10high 2320.0 10low 2178.2,Today high 2325.6, low 2281.8, position 0 , N 34.4976941096
date 20140221, 20high 2325.6,20low 2172.8,10high 2325.6 10low 2178.2,Today high 2292.8, low 2258.2, position 1 , N 34.9628094041
date 20140224, 20high 2325.6,20low 2172.8,10high 2325.6 10low 2221.2,Today high 2262, low 2189.4, position 0 , N 34.9446689339
date 20140225, 20high 2325.6,20low 2178.2,10high 2325.6 10low 2189.4,Today high 2219.6, low 2145.2, position 0 , N 37.1574354872
date 20140225, short price 2178.2
date 20140226, 20high 2325.6,20low 2145.2,10high 2325.6 10low 2145.2,Today high 2158.2, low 2134.2, position -1 , N 39.0195637128
date 20140227, 20high 2325.6,20low 2134.2,10high 2325.6 10low 2134.2,Today high 2170, low 2141.4, position -1 , N 38.2685855272
date 20140228, 20high 2325.6,20low 2134.2,10high 2325.6 10low 2134.2,Today high 2171.8, low 2118.8, position -1 , N 37.7851562508
date 20140303, 20high 2325.6,20low 2118.8,10high 2325.6 10low 2118.8,Today high 2179.8, low 2149.2, position -1 , N 38.5458984383
date 20140304, 20high 2325.6,20low 2118.8,10high 2325.6 10low 2118.8,Today high 2166.8, low 2137, position -1 , N 38.1486035164
date 20140305, 20high 2325.6,20low 2118.8,10high 2325.6 10low 2118.8,Today high 2178, low 2140.8, position -1 , N 37.7311733406
date 20140306, 20high 2325.6,20low 2118.8,10high 2325.6 10low 2118.8,Today high 2167, low 2113, position -1 , N 37.7046146735
date 20140307, 20high 2325.6,20low 2113.0,10high 2292.8 10low 2113.0,Today high 2169.4, low 2131, position -1 , N 38.5193839399
date 20140310, 20high 2325.6,20low 2113.0,10high 2262.0 10low 2113.0,Today high 2125, low 2052, position -1 , N 38.5134147429
date 20140311, 20high 2325.6,20low 2052.0,10high 2219.6 10low 2052.0,Today high 2089, low 2050, position -1 , N 40.5677440057
date 20140312, 20high 2325.6,20low 2050.0,10high 2179.8 10low 2050.0,Today high 2080.4, low 2047.4, position -1 , N 40.4893568054
date 20140313, 20high 2325.6,20low 2047.4,10high 2179.8 10low 2047.4,Today high 2101.4, low 2070.6, position -1 , N 40.1148889652
date 20140314, 20high 2325.6,20low 2047.4,10high 2179.8 10low 2047.4,Today high 2079.8, low 2059.4, position -1 , N 39.8091445169
date 20140317, 20high 2325.6,20low 2047.4,10high 2179.8 10low 2047.4,Today high 2108.4, low 2067.4, position -1 , N 39.0186872911
date 20140318, 20high 2325.6,20low 2047.4,10high 2178.0 10low 2047.4,Today high 2131.6, low 2095.8, position -1 , N 39.1177529265
date 20140319, 20high 2325.6,20low 2047.4,10high 2178.0 10low 2047.4,Today high 2109.4, low 2073, position -1 , N 38.9518652802
date 20140320, 20high 2325.6,20low 2047.4,10high 2169.4 10low 2047.4,Today high 2125, low 2046.6, position -1 , N 38.8242720162
date 20140321, 20high 2292.8,20low 2046.6,10high 2169.4 10low 2046.6,Today high 2168.4, low 2048.2, position -1 , N 40.8030584154
date 20140324, 20high 2262.0,20low 2046.6,10high 2168.4 10low 2046.6,Today high 2163.4, low 2132.2, position -1 , N 44.7729054946
date 20140325, 20high 2219.6,20low 2046.6,10high 2168.4 10low 2046.6,Today high 2176.6, low 2142.2, position -1 , N 44.0942602199
date 20140326, 20high 2179.8,20low 2046.6,10high 2176.6 10low 2046.6,Today high 2166, low 2143.6, position 0 , N 43.6095472089
date 20140327, 20high 2179.8,20low 2046.6,10high 2176.6 10low 2046.6,Today high 2181, low 2124.6, position 0 , N 42.5490698484
date 20140328, 20high 2181.0,20low 2046.6,10high 2181.0 10low 2046.6,Today high 2165.8, low 2137.6, position 1 , N 43.241616356
date 20140331, 20high 2181.0,20low 2046.6,10high 2181.0 10low 2046.6,Today high 2168, low 2128.2, position 1 , N 42.6295355382
date 20140401, 20high 2181.0,20low 2046.6,10high 2181.0 10low 2046.6,Today high 2176, low 2139, position 0 , N 42.4880587613
date 20140402, 20high 2181.0,20low 2046.6,10high 2181.0 10low 2046.6,Today high 2178, low 2157.4, position 0 , N 42.2136558232
date 20140403, 20high 2181.0,20low 2046.6,10high 2181.0 10low 2046.6,Today high 2195, low 2157.8, position 0 , N 41.1329730321
date 20140404, 20high 2195.0,20low 2046.6,10high 2195.0 10low 2048.2,Today high 2190, low 2150.8, position 1 , N 40.9363243805
date 20140408, 20high 2195.0,20low 2046.6,10high 2195.0 10low 2124.6,Today high 2249.8, low 2178.2, position 1 , N 40.8495081614
date 20140409, 20high 2249.8,20low 2046.6,10high 2249.8 10low 2124.6,Today high 2258.6, low 2235.8, position 0 , N 42.3870327534
date 20140410, 20high 2258.6,20low 2046.6,10high 2258.6 10low 2124.6,Today high 2297.8, low 2233.2, position 1 , N 41.4076811157
date 20140411, 20high 2297.8,20low 2046.6,10high 2297.8 10low 2124.6,Today high 2284.8, low 2261.6, position 0 , N 42.5672970599
date 20140414, 20high 2297.8,20low 2046.6,10high 2297.8 10low 2128.2,Today high 2282.4, low 2260.6, position 0 , N 41.6089322069
date 20140415, 20high 2297.8,20low 2046.6,10high 2297.8 10low 2128.2,Today high 2278.6, low 2226, position 0 , N 40.6184855966
date 20140416, 20high 2297.8,20low 2046.6,10high 2297.8 10low 2139.0,Today high 2252, low 2222.4, position 0 , N 41.2175613167
date 20140417, 20high 2297.8,20low 2046.6,10high 2297.8 10low 2150.8,Today high 2247.2, low 2223.2, position 0 , N 40.6366832509
date 20140418, 20high 2297.8,20low 2046.6,10high 2297.8 10low 2150.8,Today high 2235.2, low 2192.4, position 0 , N 39.8048490884
date 20140421, 20high 2297.8,20low 2048.2,10high 2297.8 10low 2150.8,Today high 2238.8, low 2174.4, position 0 , N 39.9546066339
date 20140422, 20high 2297.8,20low 2124.6,10high 2297.8 10low 2174.4,Today high 2198, low 2163.4, position 0 , N 41.1768763022
date 20140423, 20high 2297.8,20low 2124.6,10high 2297.8 10low 2163.4,Today high 2196.8, low 2175.4, position 0 , N 40.8480324871
date 20140424, 20high 2297.8,20low 2124.6,10high 2297.8 10low 2163.4,Today high 2205, low 2173.6, position 0 , N 39.8756308628
date 20140425, 20high 2297.8,20low 2124.6,10high 2284.8 10low 2163.4,Today high 2196, low 2165.6, position 0 , N 39.4518493196
date 20140428, 20high 2297.8,20low 2128.2,10high 2282.4 10low 2163.4,Today high 2174, low 2139.2, position 0 , N 38.9992568537
date 20140429, 20high 2297.8,20low 2128.2,10high 2278.6 10low 2139.2,Today high 2168.8, low 2140.6, position 0 , N 38.789294011
date 20140430, 20high 2297.8,20low 2139.0,10high 2252.0 10low 2139.2,Today high 2161.8, low 2146, position 0 , N 38.2598293104
date 20140505, 20high 2297.8,20low 2139.2,10high 2247.2 10low 2139.2,Today high 2167, low 2123, position 0 , N 37.1368378449
date 20140505, short price 2139.2
date 20140506, 20high 2297.8,20low 2123.0,10high 2238.8 10low 2123.0,Today high 2177.6, low 2142, position -1 , N 37.4799959527
date 20140507, 20high 2297.8,20low 2123.0,10high 2238.8 10low 2123.0,Today high 2151.8, low 2133.6, position -1 , N 37.385996155
date 20140508, 20high 2297.8,20low 2123.0,10high 2205.0 10low 2123.0,Today high 2174, low 2131.8, position -1 , N 36.4266963473
date 20140509, 20high 2297.8,20low 2123.0,10high 2205.0 10low 2123.0,Today high 2144.4, low 2123.4, position -1 , N 36.7153615299
date 20140512, 20high 2297.8,20low 2123.0,10high 2205.0 10low 2123.0,Today high 2186, low 2140.2, position -1 , N 35.9295934534
date 20140513, 20high 2284.8,20low 2123.0,10high 2196.0 10low 2123.0,Today high 2180.6, low 2162, position -1 , N 36.5331137807
date 20140514, 20high 2282.4,20low 2123.0,10high 2186.0 10low 2123.0,Today high 2183.8, low 2163.4, position -1 , N 35.6364580917
date 20140515, 20high 2278.6,20low 2123.0,10high 2186.0 10low 2123.0,Today high 2168.6, low 2145, position -1 , N 34.8746351871
date 20140516, 20high 2252.0,20low 2123.0,10high 2186.0 10low 2123.0,Today high 2131.8, low 2112.4, position -1 , N 34.3109034278
date 20140519, 20high 2247.2,20low 2112.4,10high 2186.0 10low 2112.4,Today high 2120.8, low 2079.2, position -1 , N 34.3453582564
date 20140520, 20high 2238.8,20low 2079.2,10high 2186.0 10low 2079.2,Today high 2109.8, low 2086.6, position -1 , N 34.7080903436
date 20140521, 20high 2238.8,20low 2079.2,10high 2186.0 10low 2079.2,Today high 2118, low 2072.8, position -1 , N 34.1326858264
date 20140522, 20high 2205.0,20low 2072.8,10high 2186.0 10low 2072.8,Today high 2145, low 2105.8, position -1 , N 34.6860515351
date 20140523, 20high 2205.0,20low 2072.8,10high 2186.0 10low 2072.8,Today high 2136.8, low 2107.4, position -1 , N 34.9117489583
date 20140526, 20high 2205.0,20low 2072.8,10high 2186.0 10low 2072.8,Today high 2157, low 2129.8, position -1 , N 34.6661615104
date 20140527, 20high 2196.0,20low 2072.8,10high 2183.8 10low 2072.8,Today high 2147.8, low 2132.2, position 0 , N 34.2928534349
date 20140528, 20high 2186.0,20low 2072.8,10high 2183.8 10low 2072.8,Today high 2168, low 2120.6, position 0 , N 33.3582107631
date 20140529, 20high 2186.0,20low 2072.8,10high 2168.6 10low 2072.8,Today high 2172, low 2147, position 0 , N 34.060300225
date 20140530, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2072.8,Today high 2160, low 2140.8, position 0 , N 33.6072852137
date 20140603, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2072.8,Today high 2162, low 2142, position 0 , N 32.886920953
date 20140604, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2072.8,Today high 2146, low 2116.6, position 0 , N 32.2425749054
date 20140605, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2072.8,Today high 2155.2, low 2122.2, position 0 , N 32.1004461601
date 20140606, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2105.8,Today high 2153.6, low 2116, position 0 , N 32.1454238521
date 20140609, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2107.4,Today high 2153.6, low 2118.2, position 0 , N 32.4181526595
date 20140610, 20high 2186.0,20low 2072.8,10high 2172.0 10low 2116.0,Today high 2159, low 2128.2, position 0 , N 32.5672450265
date 20140611, 20high 2183.8,20low 2072.8,10high 2172.0 10low 2116.0,Today high 2157.6, low 2145, position 0 , N 32.4788827752
date 20140612, 20high 2183.8,20low 2072.8,10high 2172.0 10low 2116.0,Today high 2157.2, low 2146.4, position 0 , N 31.4949386364
date 20140613, 20high 2172.0,20low 2072.8,10high 2172.0 10low 2116.0,Today high 2182.2, low 2133.4, position 0 , N 30.4601917046
date 20140616, 20high 2182.2,20low 2072.8,10high 2182.2 10low 2116.0,Today high 2192.2, low 2169.6, position 1 , N 31.3771821194
date 20140617, 20high 2192.2,20low 2072.8,10high 2192.2 10low 2116.0,Today high 2182.8, low 2166, position 1 , N 30.9383230134
date 20140618, 20high 2192.2,20low 2072.8,10high 2192.2 10low 2116.0,Today high 2176.4, low 2157.8, position 1 , N 30.2314068628
date 20140619, 20high 2192.2,20low 2072.8,10high 2192.2 10low 2116.0,Today high 2165, low 2117.6, position 1 , N 29.6498365196
date 20140620, 20high 2192.2,20low 2105.8,10high 2192.2 10low 2116.0,Today high 2139.8, low 2123.6, position 0 , N 30.5373446936
date 20140623, 20high 2192.2,20low 2107.4,10high 2192.2 10low 2117.6,Today high 2148.8, low 2122, position 0 , N 29.820477459
date 20140624, 20high 2192.2,20low 2116.0,10high 2192.2 10low 2117.6,Today high 2139.6, low 2120, position 0 , N 29.669453586
date 20140625, 20high 2192.2,20low 2116.0,10high 2192.2 10low 2117.6,Today high 2133.8, low 2115, position 0 , N 29.1659809067
date 20140625, short price 2116.0
date 20140626, 20high 2192.2,20low 2115.0,10high 2192.2 10low 2115.0,Today high 2146.6, low 2127.8, position -1 , N 28.6476818614
date 20140627, 20high 2192.2,20low 2115.0,10high 2192.2 10low 2115.0,Today high 2155.6, low 2128, position -1 , N 28.2452977683
date 20140630, 20high 2192.2,20low 2115.0,10high 2192.2 10low 2115.0,Today high 2166, low 2143.8, position -1 , N 28.2130328799
date 20140701, 20high 2192.2,20low 2115.0,10high 2182.8 10low 2115.0,Today high 2170, low 2145.8, position -1 , N 27.9823812359
date 20140702, 20high 2192.2,20low 2115.0,10high 2176.4 10low 2115.0,Today high 2165.2, low 2143, position -1 , N 27.7932621741
date 20140703, 20high 2192.2,20low 2115.0,10high 2170.0 10low 2115.0,Today high 2179.4, low 2157.6, position -1 , N 27.5135990654
date 20140704, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2115.0,Today high 2173, low 2160.8, position 0 , N 27.2279191121
date 20140707, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2115.0,Today high 2174.4, low 2158, position 0 , N 26.4765231565
date 20140708, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2115.0,Today high 2168.8, low 2151, position 0 , N 25.9726969987
date 20140709, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2115.0,Today high 2167.8, low 2131.6, position 0 , N 25.5640621488
date 20140710, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2127.8,Today high 2141, low 2129, position 0 , N 26.0958590413
date 20140711, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2128.0,Today high 2151, low 2131.6, position 0 , N 25.3910660893
date 20140714, 20high 2192.2,20low 2115.0,10high 2179.4 10low 2129.0,Today high 2166, low 2138.4, position 0 , N 25.0915127848
date 20140715, 20high 2182.8,20low 2115.0,10high 2179.4 10low 2129.0,Today high 2169, low 2158, position 0 , N 25.2369371455
date 20140716, 20high 2179.4,20low 2115.0,10high 2179.4 10low 2129.0,Today high 2174.8, low 2161.6, position 0 , N 24.5250902883
